cameraperson-2016_Matt Zoller Seitz,4.0,-1,0,-1,2,-1,-1,1,-1,0,-1,0,1,-1,-1,0,0,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,
camp-x-ray-2014_Matt Zoller Seitz,3.0,1,1,1,1,-1,1,1,1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,0,-1,-1,1,-1,1,1,-1,2,-2,-1,1,1,-1,-2,
can-we-take-a-joke-2016_Matt Zoller Seitz,1.5,-1,-1,-1,-1,-1,-1,-1,-2,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-2,-1,-1,-1,-1,1,1,-1,-2,-1,-1,0,-1,0,-1,-1,
cannibal-2014_Brian Tallerico,2.0,1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,0,1,1,-2,1,-1,1,1,-1,-1,-1,0,0,-1,-1,-1,
cantinflas-2014_Aaron Aradillas,2.0,1,-1,0,0,1,0,1,-1,-2,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,-1,0,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,0,-1,1,1,1,1,0,-1,1,0,-1,0,0,2,1,-1,1,-1,-1,-1,1,-1,1,-1,0,-1,1,-1,1,
captain-america-civil-war-2016_Matt Zoller Seitz,3.0,-1,2,-2,-1,1,0,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,0,-1,-1,-1,1,-1,-2,-1,-1,0,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-2,-1,-1,-1,-1,0,1,
captain-america-the-winter-soldier-2014_Odie Henderson,3.5,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,1,2,-1,2,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-2,0,-1,-1,0,2,-1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,1,2,0,
captain-fantastic-2016_Sheila O&#39;Malley,1.5,-1,0,0,0,0,1,0,0,1,1,-1,1,0,2,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,0,-1,1,0,-1,1,0,-1,-1,-1,-1,1,0,-1,0,-1,-1,-1,-1,0,0,2,1,1,-1,-1,0,-1,-1,-1,-1,1,0,-1,-1,-1,0,0,0,-1,-1,0,-1,-1,-1,
captain-underpants-the-first-epic-movie-2017_Matt Zoller Seitz,3.5,-1,-1,-2,-1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-2,-1,0,-1,-2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,0,
captive-2015_Matt Fagerholm,2.0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,1,-1,1,-1,-1,-2,-1,-2,-1,1,-1,-1,-1,-1,-1,0,1,-2,
carnage-park-2016_Sheila O&#39;Malley,1.5,0,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,0,-1,-1,-1,0,1,1,
carol-2015_Sheila O&#39;Malley,3.5,-1,-1,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,0,0,-1,0,1,-2,-1,-1,-1,-1,-1,1,0,1,-1,-1,2,-1,-1,0,1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,-2,1,
carrie-pilby-2017_Christy Lemire,3.0,-1,-1,-1,0,1,-1,1,1,2,2,-1,-1,1,1,1,1,2,0,-1,-1,-1,-1,0,1,-1,0,-1,1,-1,-1,1,2,-1,
cars-3-2017_Matt Zoller Seitz,2.5,-1,-2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-2,-1,0,-1,-1,0,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,0,1,-1,1,
cartel-land-2015_Godfrey Cheshire,3.0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-2,-1,1,-1,-1,-1,-1,1,-1,1,-1,0,-1,-1,0,0,-1,
cas-and-dylan-2015_Susan Wloszczyna,1.5,-1,0,1,0,-1,0,0,0,-1,1,-1,0,-1,1,-1,-1,-1,-1,0,-1,1,-1,0,0,0,0,1,-1,-1,-1,1,0,-1,1,0,-1,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,1,0,0,-1,0,-1,-1,-1,1,-1,-1,0,-1,0,
casting-jonbenet-2017_Brian Tallerico,3.0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,
catfight-2017_Sheila O&#39;Malley,3.0,-1,1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-2,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,-1,-1,1,-1,-1,0,0,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,
cell-2016_Odie Henderson,2.5,-1,-1,0,-1,-1,1,-1,1,-1,-1,-2,-1,1,2,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,0,-1,0,-1,0,-1,
cemetery-of-splendour-2016_Sheila O&#39;Malley,4.0,-1,2,-1,-1,0,-1,0,-1,1,-1,-1,0,1,1,-1,0,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,0,1,0,-1,1,1,1,1,0,0,1,-1,2,-1,-1,-1,0,0,
censored-voices-2015_Glenn Kenny,3.0,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,1,
central-intelligence-2016_Matt Zoller Seitz,3.5,-1,1,-1,0,1,1,-1,-1,-1,-1,-1,-1,1,1,0,0,1,0,0,0,0,-1,-1,-1,0,1,-1,1,-1,-1,-1,-1,-1,2,-1,-1,0,1,1,1,-1,-1,1,2,-1,1,-1,1,-1,
certain-women-2016_Brian Tallerico,3.5,1,0,1,1,1,-1,0,-1,-1,1,-1,1,0,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,1,-1,1,-1,1,0,0,1,-1,1,-1,0,-1,0,1,1,
cesar-chavez-2014_Godfrey Cheshire,1.5,-1,1,-2,-1,2,-1,-1,-1,-1,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,
cezanne-et-moi-2017_Susan Wloszczyna,3.0,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-2,0,
champs-2015_Odie Henderson,2.5,1,1,1,1,0,-1,-1,-1,1,-1,-1,-1,-2,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,1,1,1,0,-1,-1,-1,1,1,2,1,1,1,
chappie-2015_Peter Sobczynski,1.0,-1,-1,-1,-1,0,-1,-2,0,-1,-1,1,-1,-1,-1,1,-1,-1,-2,1,-1,-1,-2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
chasing-coral-2017_Godfrey Cheshire,4.0,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,-1,2,-1,1,-1,1,1,-1,
chasing-trane-the-john-coltrane-documentary-2017_Glenn Kenny,3.5,-1,-1,0,1,-1,-1,2,1,-1,1,1,-1,-1,-1,0,0,-1,1,-1,-1,1,1,0,-1,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,1,0,0,0,-1,-1,-1,1,1,2,1,0,
chavela-2017_Nick Allen,2.5,-1,-1,1,-1,1,-1,1,-1,1,1,2,1,-1,1,-1,0,-1,-1,0,-1,-1,-1,-1,
cheap-thrills-2014_Brian Tallerico,3.0,-1,-1,1,1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0,1,0,0,-1,1,0,-1,-1,0,0,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,0,
cheatin-2015_Simon Abrams,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,0,-1,1,0,2,-1,-1,-1,-1,-1,1,-1,1,1,1,
chef-2014_Susan Wloszczyna,3.0,-1,1,1,-1,-1,-1,-1,-1,1,2,0,-1,1,0,-1,-1,0,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,
chevalier-2016_Glenn Kenny,3.0,-1,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,0,-1,0,-1,1,-1,0,-1,1,-1,-1,0,-2,1,-1,-1,-1,1,-1,1,
chi-raq-2015_Matt Zoller Seitz,4.0,1,-1,1,-1,1,1,0,-1,1,-1,1,-1,-1,0,-1,1,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,0,-1,2,0,-1,-1,1,1,1,-1,1,-1,-1,1,-1,0,1,1,-1,0,1,-1,0,1,1,-1,-1,-1,1,-1,-1,
child-44-2015_Nick Allen,1.5,-2,-1,-1,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,1,-1,0,0,-1,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,
child-of-god-2014_Scout Tafoya,2.0,1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,0,0,1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,-1,2,
childs-pose-2014_Sheila O&#39;Malley,3.5,1,0,-1,0,-1,-1,2,0,-1,1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,0,-1,-1,-1,-1,1,-1,2,1,-1,-1,-1,-1,1,1,1,-1,0,1,1,1,
chinese-puzzle-2014_Glenn Kenny,1.5,0,1,-1,0,0,-1,-1,0,0,-1,-1,-2,-1,-1,-1,-1,-1,-1,0,-1,0,-1,1,-1,1,-1,-1,-1,
chips-2017_Simon Abrams,0.5,-1,-1,-2,-1,-1,-1,-1,0,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,
christine-2016_Sheila O&#39;Malley,2.5,-1,0,-1,1,1,0,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-2,-1,2,-1,-1,0,-1,-1,0,-1,0,0,1,-2,1,-1,0,1,1,-1,0,-2,-1,-1,0,0,-1,0,2,1,
christmas-again-2015_Sheila O&#39;Malley,3.5,1,1,1,1,-1,-1,1,-1,1,1,1,-1,1,-1,0,-1,0,0,-1,-1,1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,1,-1,1,-1,1,0,-1,0,0,0,-1,-2,0,0,1,0,0,1,-1,-1,-1,0,-1,-1,-1,2,1,0,1,1,
christmas-eve-2015_Susan Wloszczyna,1.0,0,-1,-1,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,1,-1,-1,0,-1,
chronic-2016_Glenn Kenny,3.0,1,1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,1,1,0,-1,1,1,-1,1,-1,1,1,-1,-1,1,0,-1,-1,1,1,0,-1,0,
chuck-2017_Sheila O&#39;Malley,3.0,-1,1,1,-1,-1,-1,1,1,0,-1,1,-1,1,-1,-1,-1,1,0,0,0,1,-1,1,-1,-1,-1,-1,1,-1,1,2,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,2,-1,1,0,1,-1,-1,-1,1,
churchill-2017_Godfrey Cheshire,0.5,-1,-2,1,-1,0,1,-1,-1,-2,-1,0,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,
cinderella-2015_Susan Wloszczyna,3.0,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,1,0,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,-1,1,-1,1,1,0,-1,-1,-1,-1,1,-1,
citizenfour-2014_Godfrey Cheshire,4.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,1,-1,-1,1,-1,-1,0,1,2,-1,-1,-2,-1,1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,
city-of-ghosts-2017_Brian Tallerico,3.0,0,0,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
city-of-gold-2016_Godfrey Cheshire,2.0,-1,-1,0,1,2,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,-1,0,1,-1,2,-1,1,1,-1,-1,-1,2,-1,1,-1,
claire-in-motion-2017_Nick Allen,3.0,1,1,1,1,-1,-1,0,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,0,
clash-2017_Nick Allen,3.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,
class-divide-2016_Godfrey Cheshire,3.5,1,1,-1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,-1,-1,-2,-1,-1,
close-encounters-of-the-third-kind-2017_Peter Sobczynski,4.0,0,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,1,1,1,1,2,-1,1,1,-1,0,0,-1,-1,2,-1,-1,
closed-curtain-2014_Godfrey Cheshire,3.0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,1,-1,-1,-2,0,1,-1,1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,-1,-1,2,
closet-monster-2016_Odie Henderson,3.0,-1,-1,-1,0,-1,1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,2,1,1,-1,1,-1,-2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,
clouds-of-sils-maria-2015_Glenn Kenny,3.5,0,-1,1,0,1,-1,0,-1,2,-1,1,2,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,
clown-2016_Brian Tallerico,2.0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,
coco-2017_Matt Zoller Seitz,4.0,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,2,1,-1,1,1,1,-1,1,
code-black-2014_Matt Zoller Seitz,2.5,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,1,1,1,-1,-1,-1,-1,0,0,0,1,-1,-1,1,1,
coherence-2014_Matt Zoller Seitz,3.0,1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,1,-1,-1,-1,0,0,0,-1,-1,-1,1,-1,2,
coin-heist-2017_Matt Fagerholm,3.0,0,1,1,1,-1,-1,1,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-2,-1,-1,2,-1,-1,2,-1,1,0,1,1,-1,-1,0,-1,
cold-comes-the-night-2014_Christy Lemire,2.0,-1,0,0,-1,-1,-2,1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,0,-1,-2,-2,0,-1,-1,1,1,-1,-1,1,0,
cold-in-july-2014_Simon Abrams,2.0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,2,1,-1,1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,1,1,-2,-1,-1,-1,1,-1,-1,-1,-1,0,0,-1,-1,-1,
coldwater-2014_Brian Tallerico,2.0,0,0,0,-1,1,-1,1,-1,-1,-1,0,0,-1,-1,-1,1,-1,-1,0,0,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,0,
collateral-beauty-2016_Susan Wloszczyna,1.5,1,-1,-1,0,-1,-1,-1,1,1,1,-1,0,1,-1,0,-1,0,0,-1,0,1,0,0,-1,-2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,0,-1,
collide-2017_Nick Allen,1.5,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,
colonia-2016_Glenn Kenny,2.0,-2,-1,1,-1,-1,-1,-1,0,-1,0,0,-1,-2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,
colossal-2017_Matt Zoller Seitz,3.5,0,-1,-1,1,-1,-1,0,-1,0,-1,1,-1,-1,1,-1,1,-1,-1,-2,1,1,1,1,1,-1,-1,1,-1,-1,-1,2,-1,0,0,
columbus-2017_Sheila O&#39;Malley,3.5,1,0,-1,-1,-1,1,1,-1,-1,0,0,0,2,0,1,0,-1,0,0,-1,0,0,1,-1,0,-1,-1,1,2,-1,-1,0,-1,-1,1,0,-1,0,2,1,1,1,1,1,0,1,1,-1,1,-1,0,-1,0,-1,0,1,-1,
come-and-find-me-2016_Simon Abrams,2.0,-1,-1,1,-1,-1,-1,0,0,1,1,1,-1,1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,
come-what-may-2016_Odie Henderson,2.0,-1,-1,-2,1,-1,-1,0,-1,-1,-1,-1,-1,-1,2,1,-1,-1,1,-1,1,-1,2,1,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,0,0,0,-1,-1,-1,1,-1,
comet-2014_Brian Tallerico,3.0,1,-1,-1,-1,-2,-1,1,-1,1,1,-1,1,0,-1,0,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,1,1,0,-1,1,-1,-1,-1,1,1,-1,1,
coming-home-2015_Peter Sobczynski,3.5,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-2,1,0,0,
coming-through-the-rye-2016_Godfrey Cheshire,3.0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
compadres-2016_Glenn Kenny,1.0,-1,1,-1,-1,0,-1,-1,-2,1,-1,0,1,-1,-1,0,-1,0,1,-1,-1,-2,-1,-1,-1,0,-1,0,1,-1,-1,0,-1,-1,-1,-1,-1,
complete-unknown-2016_Glenn Kenny,2.0,-1,2,1,-1,-1,-1,0,0,-1,-1,-1,-2,-1,-1,-2,-1,-1,-1,-1,-1,1,2,1,-1,1,1,-1,-1,-1,-1,0,
concerning-violence-2014_Godfrey Cheshire,1.5,-1,-2,-1,0,-1,-2,-1,1,-1,1,-1,-1,1,1,0,0,0,1,-1,0,-1,1,-1,-1,-1,2,1,0,-1,-1,2,
concussion-2015_Glenn Kenny,3.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,1,-1,0,1,0,-1,1,-1,0,-1,2,-1,2,1,-1,-1,-1,1,-1,1,
confirmation-2016_Brian Tallerico,2.0,-2,-1,1,1,1,1,0,-1,-1,2,0,-1,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,
contemporary-color-2017_Matt Zoller Seitz,3.0,0,2,-1,-1,-1,-1,-1,1,1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,1,1,
contract-to-kill-2016_Odie Henderson,1.0,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-2,-1,-2,-1,-1,-1,-1,0,-1,-1,1,
contracted-phase-ii-2015_Simon Abrams,1.0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,
cooties-2015_Nick Allen,1.5,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,
cop-car-2015_Odie Henderson,3.0,-1,0,0,1,1,-1,0,1,-1,1,-1,1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,
copenhagen-2014_Sheila O&#39;Malley,3.0,1,-1,1,0,-1,1,1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,0,1,1,-1,-1,1,-1,0,-1,1,1,-1,-1,1,0,-1,1,1,-1,-1,1,
cosmos-2016_Scout Tafoya,4.0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,0,-1,1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,1,1,0,-1,1,2,-1,-1,1,-1,-1,1,0,-1,-1,1,1,-1,-1,-2,0,-1,-1,-1,-1,0,-1,1,1,-1,-1,
counting-2015_Brian Tallerico,3.0,-1,0,-1,-1,-1,0,-1,0,0,1,1,1,1,-1,2,-1,-1,-1,1,1,-1,0,0,-1,2,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,
court-2015_Laya Maheshwari,4.0,1,-1,0,1,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,0,-1,-1,-1,1,1,-1,-1,
creative-control-2016_Odie Henderson,1.5,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,2,-1,-1,
creed-2015_Odie Henderson,4.0,1,-1,1,-1,1,1,-1,0,2,1,-1,1,-1,1,-1,1,-1,-1,-1,1,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,2,1,1,-1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,2,2,2,-1,0,1,-1,2,-1,-1,-1,1,2,
creepy-2016_Brian Tallerico,3.0,-1,-1,0,0,-1,-1,1,0,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,0,1,1,1,-1,-1,-1,1,0,0,
cries-from-syria-2017_Brian Tallerico,3.0,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-2,1,-1,-1,0,1,0,
criminal-2016_Peter Sobczynski,1.0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-2,0,-1,-1,-1,-1,-1,-1,0,0,-1,1,
criminal-activities-2015_Simon Abrams,1.5,-1,-2,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-2,-1,1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,
crimson-peak-2015_Sheila O&#39;Malley,4.0,-1,1,-1,1,-1,-1,1,1,1,0,0,-1,0,1,-1,-1,-2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,0,1,1,1,
crouching-tiger-hidden-dragon-sword-of-destiny-2016_Brian Tallerico,2.5,-1,-1,-1,-1,1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,
crown-heights-2017_Matt Zoller Seitz,3.0,1,-2,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,2,-1,
cuban-fury-2014_Susan Wloszczyna,2.5,-1,1,-1,-1,-1,1,-1,-1,-2,0,-1,-1,-1,-1,-1,0,0,1,-1,-1,0,0,-1,-1,1,1,1,-1,1,1,-1,-1,
cut-bank-2015_Brian Tallerico,1.5,0,0,-1,0,-1,-2,-1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,1,-1,
cymbeline-2015_Peter Sobczynski,2.0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,0,-2,1,-1,-1,0,
da-sweet-blood-of-jesus-2015_Matt Zoller Seitz,3.0,-1,1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,1,-1,-1,-1,1,2,0,0,1,-1,
daddys-home-2-2017_Glenn Kenny,2.5,-1,2,1,-1,0,-1,0,-1,1,-1,-1,1,-1,0,1,1,-1,-1,-1,-1,1,-1,1,-1,1,0,-1,-1,-1,1,-1,-1,
daddys-home-2015_Glenn Kenny,2.0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,1,-1,-2,-1,1,-1,
dancer-2016_Christy Lemire,3.0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,1,-1,-1,
danny-collins-2015_Matt Zoller Seitz,3.5,2,1,-1,1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,0,1,-1,-1,-1,1,-1,1,2,1,-1,1,
danny-says-2016_Glenn Kenny,2.0,1,-1,-1,1,0,1,-2,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-2,0,-1,-1,-1,1,0,1,-1,1,
dark-horse-2016_Godfrey Cheshire,3.5,-1,0,-1,1,-1,-1,-1,1,0,1,-1,-1,0,-1,-1,-1,1,-1,1,-1,1,0,0,1,1,-1,1,-1,0,1,1,1,-1,1,1,
dark-night-2017_Matt Zoller Seitz,1.5,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,
dark-places-2015_Brian Tallerico,1.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,0,
