art-bastard-2016_Sheila O&#39;Malley_3.0.txt,0,29,8,13,4,
as-above-so-below-2014_Simon Abrams_2.5.txt,1,19,3,8,1,
as-i-am-the-life-and-time-of-dj-am-2016_Nick Allen_3.0.txt,0,9,0,11,0,
as-i-open-my-eyes-2016_Godfrey Cheshire_2.5.txt,1,17,6,9,1,
as-it-is-in-heaven-2014_Simon Abrams_3.0.txt,0,15,5,11,0,
as-you-are-2017_Christy Lemire_3.5.txt,0,13,3,15,1,
assassins-creed-2016_Simon Abrams_1.5.txt,2,20,5,5,0,
asura-the-city-of-madness-2016_Peter Sobczynski_3.0.txt,2,16,3,2,0,
at-middleton-2014_Susan Wloszczyna_2.0.txt,0,22,2,5,0,
at-the-devils-door-2014_Simon Abrams_3.0.txt,1,10,3,3,0,
atomic-blonde-2017_Simon Abrams_3.0.txt,1,27,7,6,1,
audrie-and-daisy-2016_Sheila O&#39;Malley_3.0.txt,1,30,6,8,0,
august-osage-county-2013_Susan Wloszczyna_3.0.txt,2,16,6,11,0,
austin-found-2017_Sheila O&#39;Malley_2.0.txt,0,17,6,12,0,
author-the-jt-leroy-story-2016_Godfrey Cheshire_4.0.txt,0,40,4,17,2,
authors-anonymous-2014_Glenn Kenny_1.0.txt,0,16,6,2,0,
autómata-2014_Odie Henderson_1.5.txt,1,34,5,8,0,
avengers-age-of-ultron-2015_Matt Zoller Seitz_3.0.txt,3,36,3,11,0,
baahubali-2-the-conclusion-2017_Simon Abrams_4.0.txt,1,18,1,12,1,
baby-driver-2017_Brian Tallerico_3.5.txt,0,20,9,20,2,
back-in-the-day-2014_Sheila O&#39;Malley_1.0.txt,2,22,9,5,0,
backcountry-2015_Glenn Kenny_2.5.txt,0,20,3,6,1,
backtrack-2016_Godfrey Cheshire_3.0.txt,0,23,2,1,1,
bad-hair-2014_Sheila O&#39;Malley_3.0.txt,1,34,12,17,3,
bad-johnson-2014_Odie Henderson_1.0.txt,0,44,7,14,0,
bad-moms-2016_Christy Lemire_3.0.txt,0,22,2,7,1,
bad-santa-2-2016_Glenn Kenny_2.0.txt,1,28,5,3,0,
bad-turn-worse-2014_Brian Tallerico_3.0.txt,1,21,4,4,0,
bad-words-2014_Christy Lemire_1.5.txt,1,33,1,2,0,
ballet-422-2015_Glenn Kenny_3.0.txt,0,12,1,4,0,
band-aid-2017_Sheila O&#39;Malley_3.0.txt,0,22,6,10,3,
band-of-robbers-2016_Glenn Kenny_1.0.txt,0,21,6,1,0,
bang-gang-a-modern-love-story-2016_Christy Lemire_2.5.txt,0,21,3,6,0,
barbershop-the-next-cut-2016_Odie Henderson_3.0.txt,0,23,2,21,2,
barefoot-2014_Susan Wloszczyna_2.0.txt,0,17,6,8,0,
barracuda-2017_Sheila O&#39;Malley_3.0.txt,0,37,13,16,2,
barry-2016_Nick Allen_2.5.txt,2,20,2,12,1,
baskin-2016_Simon Abrams_3.0.txt,2,24,4,4,0,
batkid-begins-2015_Nick Allen_2.5.txt,0,10,2,8,1,
batman-v-superman-dawn-of-justice-2016_Matt Zoller Seitz_2.5.txt,4,21,3,7,1,
battle-of-the-sexes-2017_Brian Tallerico_2.5.txt,0,24,2,7,1,
baywatch-2017_Glenn Kenny_1.5.txt,2,24,1,5,0,
beach-rats-2017_Sheila O&#39;Malley_3.5.txt,0,19,4,10,1,
bears-2014_Christy Lemire_2.5.txt,1,21,4,10,3,
beasts-of-no-nation-2015_Matt Zoller Seitz_2.5.txt,0,25,1,12,0,
beatriz-at-dinner-2017_Susan Wloszczyna_3.0.txt,0,19,1,5,1,
beauty-and-the-beast-2016_Peter Sobczynski_3.5.txt,0,16,1,8,1,
beauty-and-the-beast-2017_Susan Wloszczyna_3.0.txt,0,22,4,7,1,
becoming-bond-2017_Peter Sobczynski_2.0.txt,1,15,7,0,0,
becoming-mike-nichols-2016_Brian Tallerico_2.5.txt,1,14,3,6,1,
before-i-fall-2017_Susan Wloszczyna_3.0.txt,0,23,6,7,1,
before-i-go-to-sleep-2014_Brian Tallerico_1.5.txt,2,25,13,7,0,
before-the-flood-2016_Nick Allen_2.0.txt,0,19,0,1,0,
before-we-go-2015_Christy Lemire_1.5.txt,0,22,4,9,0,
begin-again-2014_Susan Wloszczyna_3.0.txt,0,19,6,13,0,
behaving-badly-2015_Sheila O&#39;Malley_1.0.txt,0,25,3,5,0,
behemoth-2017_Glenn Kenny_4.0.txt,1,16,5,6,1,
being-17-2016_Glenn Kenny_3.5.txt,1,15,1,6,0,
being-charlie-2016_Susan Wloszczyna_2.5.txt,2,26,4,9,0,
being-evel-2015_Glenn Kenny_2.5.txt,0,17,7,6,0,
belladonna-of-sadness-2016_Alissa Wilkinson_2.5.txt,1,26,5,10,0,
belle-2014_Glenn Kenny_2.5.txt,1,13,0,4,0,
beloved-sisters-2015_Glenn Kenny_3.0.txt,2,7,3,3,0,
beltracchi-the-art-of-the-forgery-2015_Susan Wloszczyna_2.5.txt,1,26,4,10,0,
ben-hur-2016_Glenn Kenny_3.0.txt,0,20,2,11,0,
beneath-2014_Brian Tallerico_1.0.txt,1,22,4,5,0,
berlin-syndrome-2017_Christy Lemire_3.0.txt,1,13,7,16,0,
bessie-2015_Brian Tallerico_3.0.txt,0,22,3,6,1,
best-and-most-beautiful-things-2016_Nick Allen_1.5.txt,0,18,5,7,1,
best-night-ever-2014_Sheila O&#39;Malley_1.5.txt,1,19,1,2,0,
best-of-enemies-2015_Godfrey Cheshire_3.5.txt,0,41,4,3,0,
bethlehem-2014_Sheila O&#39;Malley_2.5.txt,0,35,3,16,1,
better-living-through-chemistry-2014_Christy Lemire_1.5.txt,0,22,4,10,1,
better-watch-out-2017_Simon Abrams_1.0.txt,1,18,2,3,0,
bewakoofiyaan-2014_Danny Bowes_2.5.txt,0,18,0,3,1,
beyond-outrage-2014_Matt Zoller Seitz_2.5.txt,2,29,2,10,0,
beyond-the-lights-2014_Odie Henderson_4.0.txt,1,25,6,20,7,
beyond-the-reach-2015_Simon Abrams_3.0.txt,0,26,2,10,0,
big-bad-wolves-2014_Godfrey Cheshire_2.0.txt,1,20,2,6,0,
big-eyes-2014_Sheila O&#39;Malley_2.5.txt,0,35,5,17,1,
big-game-2015_Peter Sobczynski_2.0.txt,1,16,2,6,0,
big-hero-6-2014_Susan Wloszczyna_3.0.txt,0,29,5,9,0,
big-little-lies-2017_Brian Tallerico_3.5.txt,0,25,4,17,0,
big-men-2014_Hank Sartin_3.0.txt,0,16,7,14,0,
big-significant-things-2015_Glenn Kenny_2.0.txt,1,26,6,4,1,
big-stone-gap-2015_Glenn Kenny_2.5.txt,0,11,2,8,1,
billy-lynns-long-halftime-walk-2016_Godfrey Cheshire_2.0.txt,0,30,6,6,1,
bird-people-2014_Brian Tallerico_2.0.txt,0,12,11,8,0,
birdman-2014_Christy Lemire_4.0.txt,0,21,3,13,4,
birthright-a-war-story-2017_Sheila O&#39;Malley_3.0.txt,0,28,11,13,2,
bitch-2017_Christy Lemire_1.5.txt,0,21,2,6,1,
bite-2016_Brian Tallerico_2.5.txt,2,20,2,9,0,
bitter-harvest-2017_Godfrey Cheshire_2.0.txt,1,28,1,3,0,
black-butterfly-2017_Vikram Murthi_1.0.txt,1,17,2,4,0,
black-coffee-2014_Sheila O&#39;Malley_1.5.txt,4,25,11,19,1,
black-mass-2015_Matt Zoller Seitz_3.0.txt,2,40,6,8,2,
black-or-white-2015_Matt Zoller Seitz_2.5.txt,6,25,3,8,1,
black-sea-2015_Matt Zoller Seitz_3.0.txt,2,21,7,9,1,
black-souls-2015_Brian Tallerico_3.0.txt,1,15,5,8,0,
blackhat-2015_Matt Zoller Seitz_3.5.txt,1,18,7,13,1,
blade-of-the-immortal-2017_Brian Tallerico_3.0.txt,0,19,4,6,1,
blade-runner-2049-2017_Brian Tallerico_3.5.txt,1,12,1,16,3,
blair-witch-2016_Brian Tallerico_2.0.txt,0,25,5,3,0,
bleak-street-2016_Glenn Kenny_3.5.txt,0,14,5,3,0,
bleed-for-this-2016_Matt Zoller Seitz_2.5.txt,2,30,5,13,0,
blended-2014_Christy Lemire_1.5.txt,1,23,6,6,0,
blind-2015_Brian Tallerico_3.5.txt,0,22,14,10,1,
blind-2017_Susan Wloszczyna_1.5.txt,0,33,11,8,0,
blood-father-2016_Glenn Kenny_3.0.txt,0,19,3,10,0,
blood-glacier-2014_Simon Abrams_1.5.txt,1,30,8,2,0,
blood-money-2017_Brian Tallerico_1.5.txt,4,16,2,2,0,
blood-on-the-mountain-2016_Nick Allen_4.0.txt,0,18,2,4,3,
blood-ties-2014_Glenn Kenny_2.5.txt,0,16,5,3,1,
bloodsucking-bastards-2015_Brian Tallerico_2.5.txt,0,21,1,9,0,
blue-jay-2016_Brian Tallerico_3.0.txt,1,12,7,13,2,
blue-ruin-2014_Susan Wloszczyna_3.5.txt,0,23,7,9,0,
bluebird-2015_Glenn Kenny_3.0.txt,1,16,4,4,0,
bobbi-jene-2017_Sheila O&#39;Malley_1.0.txt,0,25,14,11,0,
bobby-sands-66-days-2016_Mark Dujsik_2.5.txt,1,23,2,3,0,
body-2015_Simon Abrams_3.5.txt,0,19,9,19,0,
bokeh-2017_Nick Allen_3.0.txt,0,16,0,9,1,
bone-tomahawk-2015_Brian Tallerico_3.0.txt,0,17,1,7,0,
boo-2-a-madea-halloween-2017_Odie Henderson_2.0.txt,0,39,12,14,0,
boo-a-madea-halloween-2016_Odie Henderson_1.5.txt,2,26,1,7,0,
boom-bust-boom-2016_Matt Fagerholm_3.0.txt,2,23,2,7,0,
borgman-2014_Brian Tallerico_3.0.txt,0,20,11,8,0,
born-in-china-2017_Simon Abrams_2.0.txt,2,21,3,4,0,
born-to-be-blue-2016_Sheila O&#39;Malley_3.0.txt,2,25,2,11,1,
boulevard-2015_Nick Allen_3.5.txt,0,11,3,18,1,
boy-and-the-world-2015_Christy Lemire_3.0.txt,0,15,4,10,1,
boyhood-2014_Matt Zoller Seitz_4.0.txt,0,49,20,16,1,
boys-of-abu-ghraib-2014_Brian Tallerico_1.5.txt,3,17,3,5,0,
bpm-2017_Glenn Kenny_3.5.txt,1,13,1,6,3,
brads-status-2017_Christy Lemire_3.5.txt,0,16,2,10,2,
brahman-naman-2016_Nick Allen_3.0.txt,1,10,1,5,0,
bravetown-2015_Godfrey Cheshire_2.5.txt,0,25,5,5,1,
brawl-in-cell-block-99-2017_Simon Abrams_3.5.txt,1,20,5,7,0,
break-point-2014_Sheila O&#39;Malley_2.0.txt,1,29,8,6,0,
breakfast-with-curtis-2013_Simon Abrams_3.0.txt,0,23,3,12,0,
breathe-2015_Sheila O&#39;Malley_3.0.txt,0,26,22,15,2,
breathe-2017_Brian Tallerico_2.0.txt,0,23,3,5,2,
brick-mansions-2014_Christy Lemire_2.5.txt,1,24,6,10,0,
bridge-of-spies-2015_Brian Tallerico_3.5.txt,3,27,8,22,4,
bridgend-2016_Nick Allen_2.5.txt,0,19,0,9,0,
