in-transit-2017_Matt Zoller Seitz,3.5,1,-1,-1,1,1,1,-1,1,1,-1,-1,2,-1,1,1,-1,1,-1,-1,-2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,0,1,2,1,-2,-1,-1,1,
indias-daughter-2015_Matt Zoller Seitz,3.0,1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,1,-1,2,-1,-1,1,
inherent-vice-2014_Matt Zoller Seitz,4.0,-1,1,-1,1,-1,1,0,1,-1,0,-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,0,0,-1,-1,1,-1,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,0,1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,1,0,1,-1,-1,0,1,-1,1,1,-1,0,0,-1,0,1,1,-1,1,-1,0,0,0,
inside-out-2015_Matt Zoller Seitz,4.0,1,-1,-1,2,-1,-1,1,-1,0,-1,0,0,-1,0,1,-1,0,1,-1,1,0,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,1,1,-2,-2,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,0,-1,-1,0,-1,0,1,
interior-leather-bar-2014_Matt Zoller Seitz,2.5,0,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,1,-1,0,0,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,1,-2,1,1,0,-1,-1,
interstellar-2014_Matt Zoller Seitz,3.5,-1,0,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,1,-1,0,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-2,-1,-1,1,-1,-1,-1,1,-1,-1,-2,-1,-1,0,1,1,-1,
into-the-inferno-2016_Matt Zoller Seitz,3.0,1,-1,0,0,1,-1,0,-1,-1,1,1,1,-1,-1,0,1,-1,-2,1,2,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,0,-1,-1,0,2,1,-1,-1,-1,1,
irrational-man-2015_Matt Zoller Seitz,1.5,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,0,1,-1,0,-1,-1,-2,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,0,0,-1,
it-felt-like-love-2014_Matt Zoller Seitz,2.5,1,1,-1,-1,-1,0,-1,-1,-1,1,0,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,0,-1,-1,-1,-1,2,1,-1,1,-1,-1,1,-1,1,-1,1,1,1,-1,1,0,1,1,1,1,-1,
jack-reacher-never-go-back-2016_Matt Zoller Seitz,2.0,-1,-1,-1,-1,-2,-1,0,-1,-2,1,-1,-1,0,1,-2,-1,1,-1,-1,2,-1,-1,-1,-1,1,-1,-1,-2,1,0,
jackie-2016_Matt Zoller Seitz,2.5,-1,1,1,1,-1,0,-1,1,-1,0,-1,-1,-1,1,-1,2,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,2,-1,1,-1,
jauja-2015_Matt Zoller Seitz,3.5,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-2,1,-1,2,1,-1,0,-1,-1,0,-1,
jem-and-the-holograms-2015_Matt Zoller Seitz,3.0,-1,0,-1,0,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,
jimmy-p-2014_Matt Zoller Seitz,3.5,-1,1,1,1,1,-1,-1,1,1,1,0,1,1,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,
jodorowskys-dune-2014_Matt Zoller Seitz,3.0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,1,1,-1,
jupiter-ascending-2015_Matt Zoller Seitz,2.0,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-2,-2,-1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,
jurassic-world-2015_Matt Zoller Seitz,3.0,1,-2,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,0,1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-2,-1,-1,-1,-1,-1,-1,1,-1,2,
justice-league-2017_Matt Zoller Seitz,3.0,-1,-1,-1,-2,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,0,0,1,1,-1,-1,-1,0,-2,-1,-2,0,1,
kate-plays-christine-2016_Matt Zoller Seitz,3.5,-1,0,0,1,-1,-1,1,1,-2,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,
king-arthur-legend-of-the-sword-2017_Matt Zoller Seitz,1.5,1,1,1,1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,0,1,-2,-1,-1,0,-1,-1,-2,-1,1,-1,0,-1,-2,1,-1,2,0,0,
knight-of-cups-2016_Matt Zoller Seitz,4.0,-1,0,-1,-1,0,1,-1,0,-2,0,0,0,-2,-1,-1,0,0,-1,-1,-1,0,-1,-1,1,0,-1,0,-1,-1,-1,0,0,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,0,-2,-1,-1,0,-1,1,-1,1,-1,2,-1,-1,-1,1,-1,0,0,1,1,-1,-1,-2,1,-1,-1,1,-1,2,1,-1,0,0,-1,1,-1,-1,-1,0,-1,0,1,0,0,-1,-1,0,-1,0,1,-1,1,1,1,-1,1,-1,
kong-skull-island-2017_Matt Zoller Seitz,3.0,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-2,1,0,1,-1,-1,-2,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,1,
lamb-2016_Matt Zoller Seitz,2.5,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,0,-1,1,-1,2,-1,-1,2,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,
leap-2017_Matt Zoller Seitz,1.5,1,-1,-1,-1,1,1,0,-2,-1,1,-1,-1,-1,-2,-1,-1,-2,-1,-1,1,-1,-1,0,-2,-2,-1,-2,-1,-1,1,0,
life-itself-2014_Matt Zoller Seitz,3.5,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,0,-1,-1,1,-1,-1,1,-1,1,2,1,-1,-1,1,1,-1,-1,0,1,0,-1,1,-1,0,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,0,-1,0,0,0,1,-1,1,0,
lo-and-behold-reveries-of-the-connected-world-2016_Matt Zoller Seitz,3.0,0,0,2,0,1,-1,-1,1,-2,1,-1,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,
logan-lucky-2017_Matt Zoller Seitz,3.5,1,1,-1,-1,2,0,-2,-1,-1,-2,-1,-1,1,-1,-1,1,-1,0,0,0,-1,1,-1,1,-1,0,0,-1,0,-1,-1,-1,0,1,-1,-1,-1,0,-1,-1,-1,1,1,-1,-1,1,0,-1,1,-1,-1,
london-road-2016_Matt Zoller Seitz,2.0,1,-2,-1,-1,-1,-1,1,-1,-1,-1,-2,1,-1,-1,1,
love-and-friendship-2016_Matt Zoller Seitz,3.5,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,2,1,-1,0,-1,-2,-1,1,1,1,1,0,1,-1,-2,-1,-1,-1,1,1,1,-1,1,1,
low-down-2014_Matt Zoller Seitz,3.5,1,-1,0,-1,-1,0,0,1,0,-1,-1,1,1,-1,1,-1,1,0,1,-1,0,0,1,-1,-1,1,-1,1,-1,0,1,1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,-1,-2,-1,1,-1,1,1,-1,
lucky-2017_Matt Zoller Seitz,4.0,-1,-1,2,-1,-1,1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,1,1,1,0,1,-1,1,-1,-1,-1,-1,0,
lucy-2014_Matt Zoller Seitz,3.0,-1,-1,-1,-1,-1,1,1,-1,-1,1,-2,-1,-1,1,0,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,0,1,1,-1,1,0,
magic-mike-xxl-2015_Matt Zoller Seitz,3.0,-1,1,-1,2,-1,-1,-1,-1,-1,0,1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,1,0,1,1,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1,2,-1,
maleficent-2014_Matt Zoller Seitz,3.0,1,-1,1,1,-1,0,1,-1,-1,0,1,0,1,-1,-1,1,1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,0,0,1,1,-2,0,1,-1,1,-1,-2,0,-1,0,
manchester-by-the-sea-2016_Matt Zoller Seitz,4.0,1,1,-1,0,0,1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,1,-1,-1,0,-1,-1,0,1,-1,-1,1,-1,-1,-1,1,-1,-1,
maps-to-the-stars-2015_Matt Zoller Seitz,3.0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,1,0,-1,-1,2,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,
marshall-2017_Matt Zoller Seitz,3.5,1,-2,-1,1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,2,-1,-1,-1,-1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,0,
masterminds-2016_Matt Zoller Seitz,3.0,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1,1,-2,1,-1,0,-1,-1,-1,-2,1,-1,1,-1,-1,
matt-shepard-is-a-friend-of-mine-2015_Matt Zoller Seitz,4.0,2,-1,-1,1,-1,-1,1,0,-1,-1,-1,1,-1,-1,1,1,1,-1,1,1,-1,-1,1,-1,-1,-1,2,1,0,
mccanick-2014_Matt Zoller Seitz,1.0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,0,-1,0,-1,
memphis-2014_Matt Zoller Seitz,2.0,1,-1,-1,-1,-1,-1,0,-1,-1,-2,1,0,-1,1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,
merchants-of-doubt-2015_Matt Zoller Seitz,3.0,0,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,
misery-loves-comedy-2015_Matt Zoller Seitz,2.5,-1,-1,-1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
mission-impossible---rogue-nation-2015_Matt Zoller Seitz,4.0,-1,1,-1,-2,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-2,-1,-1,-1,-1,-1,-1,-2,-1,1,-1,1,1,-1,-1,0,1,-1,-1,0,-1,1,-1,-1,-2,-1,1,-1,-1,0,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,
mississippi-grind-2015_Matt Zoller Seitz,3.5,0,0,-1,1,-1,1,1,1,0,-1,-1,0,-1,-1,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,1,1,-1,
mistress-america-2015_Matt Zoller Seitz,3.0,-1,-1,1,-1,1,-1,-1,-2,-1,1,1,-1,-1,-1,-1,-1,0,1,1,-1,1,1,1,-1,0,0,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-2,1,
mood-indigo-2014_Matt Zoller Seitz,2.5,-1,1,0,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,2,-1,-1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,
mr-peabody-and-sherman-2014_Matt Zoller Seitz,2.5,-1,1,1,-1,0,-1,-1,1,-1,-1,0,1,-1,-1,0,-1,1,1,-1,-1,-1,0,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,1,-2,1,0,
mr-right-2016_Matt Zoller Seitz,1.5,1,-1,0,1,-1,-1,-1,1,-1,-1,-1,-1,-1,
mr-turner-2014_Matt Zoller Seitz,3.5,1,1,0,0,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,-1,1,-2,-1,1,1,1,1,0,-1,1,-1,
newtown-2016_Matt Zoller Seitz,3.5,-1,1,-1,1,0,-2,-1,0,-1,0,1,-1,1,1,1,-1,-1,-1,-1,0,0,0,-1,-1,
nightcrawler-2014_Matt Zoller Seitz,4.0,-1,-1,-1,1,1,-1,0,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,
no-stone-unturned-2017_Matt Zoller Seitz,2.5,-1,-2,0,1,0,-1,-1,1,-1,-1,-1,-1,0,-1,1,-1,-1,1,1,-2,-1,-1,-1,-1,-1,-1,0,
noah-2014_Matt Zoller Seitz,3.0,-1,2,-1,0,-1,1,1,0,0,0,-1,-1,1,0,1,1,1,-1,-1,0,1,0,-1,-1,-1,-2,-1,-1,1,-1,0,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-2,-1,-1,-1,1,-1,-1,-1,1,-2,1,0,-1,1,-1,-1,-1,
noble-2015_Matt Zoller Seitz,3.0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,
norman-lear-just-another-version-of-you-2016_Matt Zoller Seitz,3.0,1,1,-1,0,-2,2,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,2,1,
now-you-see-me-2-2016_Matt Zoller Seitz,2.0,1,-1,-2,-2,-1,1,-1,2,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,2,-1,-1,1,-1,1,-1,1,0,1,-1,-1,-1,-1,-1,
okja-2017_Matt Zoller Seitz,3.5,1,-1,-1,1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,0,1,-2,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,2,1,1,-2,-2,-1,-1,-1,1,1,2,-1,1,-1,0,1,1,-1,-1,1,1,-1,
one-of-us-2017_Matt Zoller Seitz,3.5,0,0,-1,0,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,0,-1,
patti-cake-2017_Matt Zoller Seitz,3.0,-1,-1,0,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-2,1,-1,-1,-1,1,2,
peace-officer-2015_Matt Zoller Seitz,3.5,1,-2,-1,-1,0,-1,1,1,-1,-1,-1,0,-1,-2,-2,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-2,-1,2,
petes-dragon-2016_Matt Zoller Seitz,3.5,1,0,1,1,1,-1,-1,-1,-1,1,-1,-1,0,-1,0,1,-1,-1,1,0,2,0,1,-2,-1,-1,1,0,-1,0,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,-2,2,-1,-1,-1,0,0,0,1,-1,
porto-2017_Matt Zoller Seitz,2.5,1,1,1,-1,1,1,-1,-1,0,1,-1,-1,0,-1,0,-1,1,-1,-1,
power-rangers-2017_Matt Zoller Seitz,2.5,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,0,-1,1,-1,1,-1,1,1,1,0,1,-2,1,-1,1,1,-1,1,1,-1,-1,0,-1,1,1,1,1,-1,
private-property-1960_Matt Zoller Seitz,3.0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,
rams-2016_Matt Zoller Seitz,3.0,-1,1,-2,-1,-1,2,-2,-1,-1,-1,-1,-1,1,
raze-2014_Matt Zoller Seitz,3.0,-1,-1,-1,-1,-1,0,1,0,-1,0,-1,-1,-1,1,0,0,0,-1,-1,-1,0,-1,-1,1,-1,-1,1,1,0,-1,0,-1,-1,1,-1,1,1,1,0,-1,0,
rebels-of-the-neon-god-2015_Matt Zoller Seitz,3.5,2,1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,1,-2,-1,-1,1,-1,1,1,-1,1,
remember-2016_Matt Zoller Seitz,2.5,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,
remote-area-medical-2014_Matt Zoller Seitz,3.0,-1,-1,-1,-2,-1,-1,-1,0,0,0,1,-1,-1,0,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,2,-1,
ride-2015_Matt Zoller Seitz,3.0,-1,-1,-1,-1,-1,0,-1,1,1,1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,0,1,-2,-1,0,1,0,-1,1,1,1,1,1,
risen-2016_Matt Zoller Seitz,2.5,1,-1,-2,0,1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,1,0,-1,0,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,0,0,0,0,-1,-1,1,-2,-1,-1,
rodney-king-2017_Matt Zoller Seitz,3.5,1,0,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,0,-1,-1,-1,-2,-1,-1,2,0,-1,
rogue-one-a-star-wars-story-2016_Matt Zoller Seitz,3.5,-1,1,1,-1,-1,-2,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,0,-1,
rules-dont-apply-2016_Matt Zoller Seitz,3.0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,-2,-2,2,1,-1,0,-1,-1,1,-1,-1,-1,0,
runoff-2015_Matt Zoller Seitz,3.5,-1,1,-1,1,-1,1,1,-1,-1,2,0,1,-1,-1,1,-1,-1,0,-2,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,
sacro-gra-2013_Matt Zoller Seitz,3.5,1,-1,-1,-1,-1,0,-1,1,-1,-1,0,0,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,1,1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,
sembene_Matt Zoller Seitz,3.0,-1,0,1,1,-1,1,-1,0,-1,1,1,0,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,
silence-2016_Matt Zoller Seitz,4.0,2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0,0,1,-1,-1,1,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,0,1,
sleepless-2017_Matt Zoller Seitz,2.0,-1,-1,1,-1,1,1,-1,-1,-1,-1,-2,1,0,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,
some-kind-of-beautiful-2015_Matt Zoller Seitz,1.0,1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-2,-1,-1,-1,-1,-2,1,
song-to-song-2017_Matt Zoller Seitz,2.5,-1,-1,1,-2,-1,1,-1,-1,-1,1,-1,0,-1,-1,1,-1,-1,2,1,0,-1,-1,0,-1,-2,-1,0,0,-1,-1,1,1,0,-1,2,-1,-1,0,-1,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,0,
space-station-76-2014_Matt Zoller Seitz,3.0,-1,-1,1,0,1,-1,-1,0,0,1,-2,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,1,-1,1,-1,-1,-1,0,-1,1,2,-1,-1,0,
spectre-2015_Matt Zoller Seitz,2.5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,-1,-1,1,-1,1,-1,-1,1,0,0,-1,-1,-1,1,-1,-1,0,-2,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,
stand-clear-of-the-closing-doors-2014_Matt Zoller Seitz,3.0,-1,0,1,-1,1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,0,0,-1,-1,0,1,-1,-1,1,0,1,-1,
star-trek-beyond-2016_Matt Zoller Seitz,2.5,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,0,-2,-2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,0,1,-1,-1,1,-1,0,
star-wars-episode-vii---the-force-awakens-2015_Matt Zoller Seitz,3.5,-1,-1,2,1,-1,1,1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,2,-1,1,-1,-1,-1,1,-1,0,1,1,0,1,-1,-1,-1,-1,1,1,
stray-dogs-2014_Matt Zoller Seitz,3.5,-1,-1,-1,-1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-2,-1,1,0,
sunset-song-2016_Matt Zoller Seitz,4.0,2,-1,-1,1,0,-1,1,-1,-1,-2,1,1,-1,-1,0,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,0,1,1,
swiss-army-man-2016_Matt Zoller Seitz,3.5,-1,-1,-1,-1,-1,-2,-1,-1,1,-1,-1,-1,-2,1,1,-1,0,1,1,-1,-1,-1,1,2,1,1,-1,-1,-2,-1,-1,-1,0,0,
table-19-2017_Matt Zoller Seitz,2.5,-1,-1,0,1,1,-1,0,0,1,0,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,2,1,
tangerine-2015_Matt Zoller Seitz,3.0,1,-1,1,1,-1,0,2,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,1,1,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1,1,-1,2,-1,-1,
thank-you-for-your-service-2017_Matt Zoller Seitz,3.5,1,-1,1,0,-1,-1,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,2,1,-1,-1,-2,-2,0,-1,-1,-1,-1,1,-2,
that-man-from-rio-1964_Matt Zoller Seitz,3.5,-1,-1,-1,-1,0,0,1,-2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,2,1,1,-1,1,-1,-1,-1,-1,1,-1,1,0,
the-age-of-adaline-2015_Matt Zoller Seitz,3.0,-1,1,-1,-1,0,0,-1,1,-1,-1,1,-1,-1,2,-1,1,-1,-1,1,-1,0,-1,0,-1,-2,1,0,-1,1,2,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,0,0,1,-1,1,-1,0,1,0,1,1,
the-b-side-elsa-dorfmans-portrait-photography-2017_Matt Zoller Seitz,3.0,1,2,-1,1,-1,1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,
the-bfg-2016_Matt Zoller Seitz,3.5,1,0,1,-1,-1,-1,-1,0,-1,-1,0,-1,0,1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,-1,0,-1,0,-1,-1,-1,-1,0,-1,0,1,-1,-1,1,1,1,0,
the-birth-of-a-nation-2016_Matt Zoller Seitz,2.0,-1,-2,-1,-1,1,-1,0,-1,1,0,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,1,0,-1,-1,0,-1,1,-1,-1,-1,-1,-1,1,1,0,2,-1,-1,-1,-1,-1,-1,
the-boss-2016_Matt Zoller Seitz,1.5,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,1,-1,-1,-2,-1,0,-1,0,-1,0,-1,1,1,0,-1,1,-1,-2,-1,-1,-2,0,-1,-1,1,0,-1,-1,
the-circle-2017_Matt Zoller Seitz,1.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,
the-cold-lands-2014_Matt Zoller Seitz,3.5,1,1,0,1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,1,-1,-1,1,1,1,-1,1,0,1,1,1,-1,1,0,1,2,
the-disappearance-of-eleanor-rigby-them-2014_Matt Zoller Seitz,3.0,1,-1,-1,-1,-1,1,0,0,1,-1,-1,-1,0,1,-1,1,2,-1,-1,-1,-1,-1,0,1,-1,-1,-1,1,1,-1,1,0,0,-1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,
the-dog-2014_Matt Zoller Seitz,4.0,1,1,1,1,-1,1,-1,-1,2,1,2,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,-1,1,-1,0,0,0,1,1,1,1,-1,0,0,0,0,-1,1,-1,-1,1,-2,2,
the-end-of-the-tour-2015_Matt Zoller Seitz,3.0,1,0,2,1,-1,-1,1,-1,-1,1,0,-1,0,-1,1,1,1,-1,1,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,1,-1,-1,2,1,0,1,-1,0,-1,-1,-1,0,0,-1,-1,1,-1,
the-founder-2017_Matt Zoller Seitz,3.0,-1,1,-1,1,-2,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,-1,0,-1,-1,-2,-1,-1,-1,0,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,
